e1down_flow,e1down_occupancy,e1down_speed,e1ramp_flow,e1ramp_occupancy,e1ramp_speed,e1up_flow,e1up_occupancy,e1up_speed,e2down_flow,e2down_occupancy,e2down_speed,e2ramp_flow,e2ramp_occupancy,e2ramp_speed,e2up_flow,e2up_occupancy,e2up_speed,e3down_flow,e3down_occupancy,e3down_speed,e3ramp_flow,e3ramp_occupancy,e3ramp_speed,e3up_flow,e3up_occupancy,e3up_speed,e4down_flow,e4down_occupancy,e4down_speed,e4ramp_flow,e4ramp_occupancy,e4ramp_speed,e4up_flow,e4up_occupancy,e4up_speed,e1,e2,e3,e4,raod_3,road_16,road_35,road_48
40,10.739999771118164,20.375,7,55.18000030517578,2.140000104904175,37,22.764999389648438,13.989999771118164,44,10.640000343322754,20.990001678466797,1,80.69000244140625,2.0799999237060547,40,12.030000686645508,18.520000457763672,42,11.854999542236328,20.384998321533203,0,0.0,-1.0,37,11.510000228881836,20.345001220703125,40,10.430000305175781,21.4950008392334,3,85.0999984741211,1.7300000190734863,36,9.119999885559082,21.884998321533203,29,13,0,12,30,28,26,26
40,10.300000190734863,20.994998931884766,6,68.41999816894531,1.75,34,27.6200008392334,14.039999961853027,44,11.539999961853027,20.775001525878906,3,79.02999877929688,1.3799999952316284,42,11.864999771118164,19.25,38,9.569999694824219,22.395000457763672,0,0.0,-1.0,40,10.345000267028809,21.540000915527344,37,7.8949995040893555,23.885000228881836,3,31.790000915527344,1.2300000190734863,36,7.664999961853027,24.09000015258789,31,21,4,4,26,20,22,24
41,11.014999389648438,20.65999984741211,5,74.55000305175781,1.6200000047683716,35,28.045000076293945,13.569999694824219,41,10.819999694824219,20.549999237060547,5,47.09000015258789,1.1799999475479126,35,9.245000839233398,20.729999542236328,45,11.920000076293945,20.485000610351562,1,75.12000274658203,1.2400000095367432,42,11.824999809265137,20.095001220703125,39,9.8100004196167,21.81999969482422,1,15.479999542236328,1.0800000429153442,36,9.595000267028809,21.739999771118164,0,6,0,24,20,20,30,28
45,12.614999771118164,20.5,0,100.0,-1.0,42,15.25,17.6299991607666,45,12.09000015258789,20.885000228881836,1,80.66000366210938,2.109999895095825,39,9.699999809265137,21.940000534057617,39,9.28499984741211,23.189998626708984,0,100.0,-1.0,39,9.03499984741211,22.575000762939453,41,10.774999618530273,20.650001525878906,5,28.59000015258789,1.8300000429153442,40,13.059999465942383,18.114999771118164,22,0,15,18,26,20,22,20
41,11.21500015258789,20.614999771118164,4,80.23999786376953,1.6799999475479126,36,12.155000686645508,18.720001220703125,34,7.619999885559082,23.119998931884766,0,100.0,-1.0,34,8.375,22.595001220703125,44,11.96500015258789,19.93000030517578,3,81.12999725341797,1.4800000190734863,41,14.470000267028809,17.360000610351562,45,11.735000610351562,20.334999084472656,3,22.6299991607666,1.4299999475479126,41,17.770000457763672,16.094999313354492,9,17,24,1,30,24,28,30
45,11.860000610351562,20.489999771118164,2,88.8499984741211,1.0800000429153442,40,12.305000305175781,18.80500030517578,42,10.549999237060547,20.975000381469727,5,35.41999816894531,1.9700000286102295,41,11.039999961853027,19.709999084472656,43,12.059999465942383,20.104999542236328,5,70.51000213623047,1.7599999904632568,42,17.864999771118164,16.329999923706055,36,8.515000343322754,22.780000686645508,0,82.73999786376953,-1.0,33,7.75,23.614999771118164,12,42,26,14,28,22,26,22
39,10.610000610351562,20.795000076293945,3,83.48999786376953,1.559999942779541,40,10.984999656677246,20.28499984741211,37,10.345000267028809,20.904998779296875,6,46.58000183105469,1.8600000143051147,35,15.950000762939453,16.81999969482422,44,11.380000114440918,20.209999084472656,4,79.4800033569336,1.6200000047683716,39,24.700000762939453,13.379999160766602,35,9.864999771118164,20.80500030517578,3,30.719999313354492,1.4800000190734863,33,9.405000686645508,20.619998931884766,30,8,36,0,24,26,24,28
40,10.595000267028809,20.560001373291016,6,65.06999969482422,1.6100000143051147,37,23.40999984741211,14.424999237060547,44,11.760000228881836,20.270000457763672,2,89.7699966430664,1.5199999809265137,39,25.865001678466797,13.104999542236328,43,11.739999771118164,19.885000228881836,7,55.619998931884766,1.3200000524520874,37,28.149999618530273,13.350000381469727,35,8.710000038146973,23.255001068115234,0,0.0,-1.0,35,7.914999961853027,24.270000457763672,15,16,12,0,28,30,26,22
42,11.100000381469727,21.309999465942383,3,32.33000183105469,1.25,38,16.375,16.53499984741211,44,11.245000839233398,20.485000610351562,4,35.459999084472656,1.4299999475479126,41,22.80500030517578,14.154999732971191,46,11.870000839233398,20.125,2,66.19000244140625,1.5399999618530273,41,22.709999084472656,13.894999504089355,41,9.704999923706055,23.064998626708984,0,0.0,-1.0,42,10.319999694824219,22.354999542236328,0,21,4,36,26,26,24,22
41,10.135000228881836,21.869998931884766,0,0.0,-1.0,39,9.399999618530273,23.119998931884766,43,12.15999984741211,20.184999465942383,3,65.27999877929688,1.899999976158142,40,23.40999984741211,14.039999961853027,41,12.375,19.844999313354492,2,33.099998474121094,0.4000000059604645,43,19.435001373291016,15.204999923706055,40,10.235000610351562,20.93000030517578,7,37.5099983215332,2.240000009536743,36,11.324999809265137,18.719999313354492,26,14,0,34,26,20,24,30
39,10.420000076293945,20.755001068115234,6,62.38999938964844,2.359999895095825,34,11.020000457763672,17.850000381469727,44,11.210000038146973,20.549999237060547,3,34.45000076293945,0.7200000286102295,40,15.899999618530273,14.78499984741211,41,10.720000267028809,21.579999923706055,0,0.0,-1.0,37,10.03499984741211,21.779998779296875,40,10.875,21.244998931884766,5,57.59000015258789,1.6100000143051147,36,12.954999923706055,17.149999618530273,0,21,0,44,30,22,26,20
38,9.380000114440918,22.15999984741211,0,100.0,-1.0,38,9.21500015258789,22.579999923706055,44,11.404999732971191,20.329999923706055,4,21.270000457763672,2.25,40,13.420000076293945,18.55500030517578,35,7.7300004959106445,23.994998931884766,0,0.0,-1.0,33,7.585000038146973,23.389999389648438,42,11.594999313354492,20.259998321533203,7,62.54999923706055,1.6100000143051147,38,24.040000915527344,13.609999656677246,41,41,12,21,26,20,28,26
43,10.135000228881836,21.6299991607666,8,51.060001373291016,1.9700000286102295,38,19.639999389648438,15.574999809265137,40,10.350000381469727,21.095001220703125,5,61.529998779296875,1.5299999713897705,36,18.764999389648438,17.029998779296875,40,10.920000076293945,20.43000030517578,2,67.5999984741211,1.840000033378601,41,14.170000076293945,17.369998931884766,44,11.045000076293945,20.485000610351562,4,28.059999465942383,1.559999942779541,35,26.56999969482422,13.385000228881836,23,16,41,0,20,26,24,24
41,10.770000457763672,20.81999969482422,3,70.68000030517578,1.899999976158142,34,22.15999984741211,15.324999809265137,43,11.255000114440918,20.830001831054688,5,34.84000015258789,1.5700000524520874,38,27.985000610351562,13.119999885559082,40,10.09000015258789,20.334999084472656,8,62.9900016784668,2.559999942779541,33,12.585000038146973,17.665000915527344,47,12.949999809265137,20.135000228881836,0,0.0,-1.0,46,16.225000381469727,17.170000076293945,6,6,26,21,30,28,26,24
41,10.774999618530273,21.315000534057617,2,88.13999938964844,1.3200000524520874,39,11.675000190734863,20.049999237060547,44,12.524999618530273,20.03499984741211,1,16.989999771118164,0.9800000190734863,42,20.854999542236328,13.835000038146973,44,12.135000228881836,20.095001220703125,4,75.19000244140625,1.3600000143051147,40,24.845001220703125,13.52500057220459,44,11.395000457763672,20.635000228881836,5,27.5,2.0899999141693115,42,13.680000305175781,17.889999389648438,0,0,0,17,28,20,22,30
40,9.925000190734863,22.264999389648438,0,100.0,-1.0,40,9.930000305175781,22.290000915527344,47,12.780000686645508,20.110000610351562,0,0.0,-1.0,43,14.300000190734863,18.110000610351562,48,12.949999809265137,19.829999923706055,0,100.0,-1.0,45,13.504999160766602,18.604999542236328,42,11.524999618530273,20.885000228881836,3,25.34000015258789,1.3799999952316284,37,11.630000114440918,18.334999084472656,11,5,16,21,20,30,30,20
38,8.925000190734863,22.459999084472656,3,20.31999969482422,1.4199999570846558,29,6.935000419616699,22.395000457763672,45,11.635000228881836,21.364999771118164,2,15.149999618530273,1.3899999856948853,46,11.84000015258789,21.325000762939453,42,10.264999389648438,21.454999923706055,3,85.45999908447266,1.5,37,11.234999656677246,19.0,41,11.225000381469727,20.350000381469727,4,63.349998474121094,1.7400000095367432,34,10.350000381469727,18.560001373291016,0,23,19,13,20,24,24,24
35,8.364999771118164,23.190000534057617,0,0.0,-1.0,40,9.569999694824219,22.780000686645508,43,10.694999694824219,20.834999084472656,3,71.41999816894531,2.2300000190734863,41,17.209999084472656,16.614999771118164,37,10.555000305175781,20.829999923706055,4,76.0199966430664,1.590000033378601,33,9.514999389648438,20.565000534057617,38,9.125,22.125,3,29.860000610351562,1.2699999809265137,32,7.590000152587891,22.869998931884766,6,20,0,27,22,22,22,20
43,11.460000038146973,20.240001678466797,2,80.44999694824219,2.009999990463257,42,13.719999313354492,17.904998779296875,41,10.930000305175781,21.165000915527344,4,34.619998931884766,1.2599999904632568,35,19.854999542236328,15.069999694824219,35,8.09000015258789,23.704999923706055,0,100.0,-1.0,34,7.925000190734863,23.880001068115234,39,10.125,21.279998779296875,6,30.299999237060547,2.880000114440918,37,8.770000457763672,21.900001525878906,5,7,9,1,28,22,22,26
39,10.135000228881836,21.814998626708984,1,94.02999877929688,0.1899999976158142,38,9.390000343322754,22.75,41,11.450000762939453,20.079999923706055,2,71.77999877929688,1.600000023841858,36,8.75,21.575000762939453,35,8.1850004196167,22.904998779296875,1,94.66000366210938,0.05000000074505806,34,7.974999904632568,22.764999389648438,35,8.300000190734863,22.604999542236328,1,79.7300033569336,1.2400000095367432,32,7.890000343322754,23.599998474121094,6,4,1,0,26,24,30,28
36,8.640000343322754,21.975000381469727,2,23.709999084472656,0.6700000166893005,30,8.130000114440918,21.510000228881836,44,10.130000114440918,22.279998779296875,1,93.98999786376953,0.20999999344348907,46,11.074999809265137,21.559999465942383,34,8.09000015258789,22.854999542236328,2,83.88999938964844,0.7400000095367432,34,8.190000534057617,23.114999771118164,42,10.03499984741211,22.454999923706055,0,100.0,-1.0,43,10.390000343322754,22.309999465942383,24,28,5,31,30,26,30,24
37,9.729999542236328,21.09000015258789,5,64.04000091552734,1.9700000286102295,40,21.1299991607666,15.229999542236328,43,10.074999809265137,21.799999237060547,6,48.29999923706055,1.7899999618530273,39,19.454999923706055,17.09000015258789,44,12.744999885559082,19.71500015258789,2,30.920000076293945,0.46000000834465027,45,13.324999809265137,18.674999237060547,44,10.585000038146973,20.524999618530273,6,49.83000183105469,1.5399999618530273,43,12.539999961853027,17.969999313354492,4,19,43,15,20,22,26,28
46,12.145000457763672,20.80500030517578,1,92.05999755859375,0.15000000596046448,41,15.944999694824219,16.15999984741211,36,10.545000076293945,21.34000015258789,4,29.989999771118164,1.5099999904632568,33,24.985000610351562,14.304999351501465,40,10.194999694824219,20.595001220703125,7,42.7599983215332,1.9299999475479126,36,15.664999961853027,16.489999771118164,39,11.565000534057617,20.154998779296875,3,24.479999542236328,1.440000057220459,32,10.055000305175781,20.575000762939453,8,24,15,13,30,26,24,20
40,10.0,21.290000915527344,3,85.30999755859375,1.809999942779541,39,10.674999237060547,20.185001373291016,43,10.354999542236328,21.59000015258789,4,24.299999237060547,1.7699999809265137,38,23.8700008392334,14.03499984741211,46,11.489999771118164,20.204999923706055,3,79.36000061035156,1.340000033378601,41,24.075000762939453,13.65999984741211,40,10.370000839233398,21.045000076293945,2,18.93000030517578,1.309999942779541,35,8.130000114440918,23.084999084472656,0,7,15,11,28,30,26,24
41,9.565000534057617,22.744998931884766,0,100.0,-1.0,39,9.180000305175781,22.71500015258789,44,11.744999885559082,20.309999465942383,1,81.83000183105469,1.7100000381469727,42,21.209999084472656,14.225000381469727,43,12.149999618530273,20.18000030517578,2,90.0,1.3200000524520874,39,24.065000534057617,14.770000457763672,33,8.069999694824219,22.565000534057617,3,21.06999969482422,1.9500000476837158,31,7.345000267028809,23.55500030517578,17,6,19,6,22,28,24,30
42,11.100000381469727,20.845001220703125,4,81.4800033569336,2.3499999046325684,36,12.280000686645508,18.110000610351562,44,11.279999732971191,20.115001678466797,1,89.4800033569336,0.18000000715255737,39,10.359999656677246,20.454999923706055,39,11.729999542236328,20.25,5,74.30000305175781,1.7300000190734863,37,24.420000076293945,14.184999465942383,39,9.164999961853027,22.6200008392334,2,14.25,1.190000057220459,33,7.819999694824219,22.905000686645508,16,0,12,9,20,30,30,20
37,8.690000534057617,22.455001831054688,4,79.0,1.649999976158142,32,7.710000038146973,22.375,41,10.375,22.989999771118164,0,100.0,-1.0,41,9.805000305175781,23.125,44,12.020000457763672,19.700000762939453,3,35.84000015258789,0.8799999952316284,39,14.265000343322754,16.780000686645508,30,7.769999980926514,22.770000457763672,3,19.93000030517578,1.9500000476837158,30,7.204999923706055,24.389999389648438,10,29,0,5,20,24,24,30
37,9.175000190734863,21.889999389648438,3,83.63999938964844,1.2899999618530273,38,10.875,20.34000015258789,38,10.079999923706055,21.579999923706055,5,67.58000183105469,1.440000057220459,35,8.994999885559082,21.40999984741211,43,10.774999618530273,21.875,0,0.0,-1.0,41,10.154999732971191,22.135000228881836,32,7.25,23.349998474121094,1,79.88999938964844,1.2400000095367432,33,7.014999866485596,24.05500030517578,7,20,22,0,24,28,28,24
43,10.96500015258789,21.174999237060547,2,87.97000122070312,0.9100000262260437,41,11.305000305175781,20.325000762939453,43,10.300000190734863,21.190000534057617,5,42.099998474121094,1.7400000095367432,36,10.625,19.854999542236328,44,11.675000190734863,20.43000030517578,4,59.77000045776367,2.6600000858306885,41,13.050000190734863,18.209999084472656,43,9.78499984741211,22.639999389648438,0,100.0,-1.0,44,9.949999809265137,22.864999771118164,21,6,23,1,24,30,24,20
43,10.53499984741211,21.889999389648438,4,78.55000305175781,1.4500000476837158,38,17.90999984741211,15.254999160766602,38,9.529999732971191,22.005001068115234,1,81.0,2.180000066757202,30,6.465000152587891,23.334999084472656,44,11.885000228881836,19.7549991607666,4,76.66000366210938,1.4800000190734863,41,19.975000381469727,15.430000305175781,38,9.454999923706055,22.43000030517578,1,24.479999542236328,0.07999999821186066,35,8.524999618530273,23.014999389648438,10,17,16,6,30,30,30,26
42,11.550000190734863,20.065000534057617,3,25.780000686645508,1.659999966621399,38,11.295000076293945,19.599998474121094,32,8.994999885559082,21.03499984741211,4,82.44000244140625,2.5299999713897705,40,11.109999656677246,20.299999237060547,41,11.819999694824219,20.099998474121094,3,79.5,1.3300000429153442,39,23.364999771118164,14.110000610351562,30,8.420000076293945,22.854999542236328,2,75.87999725341797,1.8200000524520874,31,8.75,22.65999984741211,40,10,0,34,20,24,28,20
40,10.244999885559082,20.934999465942383,7,42.2400016784668,1.9800000190734863,37,22.91499900817871,15.069999694824219,45,11.170000076293945,20.860000610351562,3,30.6299991607666,1.2100000381469727,39,9.664999961853027,21.755001068115234,48,13.114999771118164,19.854999542236328,0,100.0,-1.0,48,15.194999694824219,17.610000610351562,42,10.0,21.405000686645508,6,49.380001068115234,1.5299999713897705,38,10.675000190734863,18.875,0,21,7,0,30,24,20,30
40,10.219999313354492,22.115001678466797,0,0.0,-1.0,36,10.75,20.630001068115234,41,10.005000114440918,21.955001831054688,4,25.219999313354492,1.8799999952316284,41,16.235000610351562,18.030000686645508,46,10.979999542236328,21.119998931884766,2,85.55000305175781,0.9599999785423279,38,8.989999771118164,22.420000076293945,37,9.78499984741211,21.204999923706055,0,0.0,-1.0,33,8.46500015258789,22.325000762939453,16,19,29,4,28,22,30,20
41,10.875,20.510000228881836,3,20.25,1.8700000047683716,40,15.985000610351562,16.864999771118164,43,11.319999694824219,20.665000915527344,3,63.650001525878906,1.5099999904632568,40,19.380001068115234,14.800000190734863,35,9.75,21.635000228881836,7,52.970001220703125,1.690000057220459,36,12.104999542236328,18.665000915527344,42,11.135000228881836,21.270000457763672,1,78.12000274658203,0.9700000286102295,43,11.0,21.799999237060547,5,4,9,0,20,22,20,20
41,11.229999542236328,20.239999771118164,1,15.680000305175781,1.059999942779541,40,10.110000610351562,21.71500015258789,46,11.914999961853027,20.40999984741211,1,88.12000274658203,0.1599999964237213,41,14.09000015258789,17.119998931884766,46,12.600000381469727,19.779998779296875,1,74.86000061035156,1.659999966621399,41,12.800000190734863,17.934999465942383,41,10.350000381469727,21.899999618530273,0,100.0,-1.0,40,9.565000534057617,22.7549991607666,10,31,39,32,22,26,26,24
37,8.690000534057617,22.364999771118164,3,18.260000228881836,1.909999966621399,32,7.910000324249268,22.389999389648438,40,10.854999542236328,20.854999542236328,6,50.15999984741211,1.399999976158142,36,9.710000038146973,21.014999389648438,41,9.985000610351562,21.200000762939453,7,62.060001373291016,1.7899999618530273,35,10.079999923706055,19.700000762939453,40,9.255000114440918,21.895000457763672,6,57.04999923706055,1.9199999570846558,35,10.03499984741211,20.584999084472656,5,0,29,11,30,30,22,26
39,10.229999542236328,21.904998779296875,1,84.44000244140625,1.1100000143051147,39,10.430000305175781,21.564998626708984,43,10.774999618530273,21.759998321533203,0,0.0,-1.0,42,10.324999809265137,22.315000534057617,38,11.104999542236328,20.165000915527344,5,55.97999954223633,0.9800000190734863,28,9.065000534057617,18.75,43,12.510000228881836,19.775001525878906,2,33.27000045776367,0.7900000214576721,44,14.805000305175781,16.65999984741211,1,0,0,0,24,20,30,24
43,11.024999618530273,21.25,1,93.47000122070312,0.10000000149011612,41,10.609999656677246,20.700000762939453,41,9.145000457763672,23.31999969482422,0,0.0,-1.0,38,8.520000457763672,23.614999771118164,38,8.930000305175781,23.185001373291016,0,0.0,-1.0,42,10.449999809265137,22.55500030517578,48,11.985000610351562,20.650001525878906,0,0.0,-1.0,42,10.450000762939453,21.795000076293945,19,30,17,29,30,24,28,30
42,10.53499984741211,21.399999618530273,5,33.33000183105469,1.8600000143051147,37,14.204999923706055,16.844999313354492,37,9.444999694824219,21.595001220703125,7,37.040000915527344,2.4200000762939453,35,9.78499984741211,20.545000076293945,43,12.074999809265137,20.450000762939453,3,61.400001525878906,1.649999976158142,43,21.729999542236328,14.700000762939453,39,9.90999984741211,21.274999618530273,5,59.04999923706055,1.9900000095367432,38,11.104999542236328,19.434999465942383,7,26,18,22,26,20,30,22
39,10.764999389648438,20.950000762939453,1,11.550000190734863,1.440000057220459,39,10.585000038146973,20.939998626708984,43,11.309999465942383,20.510000228881836,4,57.619998931884766,1.8700000047683716,38,10.145000457763672,19.735000610351562,46,12.15999984741211,19.299999237060547,3,81.19000244140625,1.309999942779541,43,24.189998626708984,13.430000305175781,41,11.440000534057617,20.599998474121094,4,45.279998779296875,1.340000033378601,38,12.524999618530273,17.860000610351562,4,1,40,19,22,22,28,22
38,9.1850004196167,22.994998931884766,1,84.22000122070312,1.2699999809265137,36,8.239999771118164,23.329999923706055,47,12.489999771118164,20.755001068115234,0,100.0,-1.0,44,11.085000038146973,22.110000610351562,43,11.985000610351562,19.475000381469727,6,65.69000244140625,1.5,36,28.924999237060547,13.40999984741211,42,10.664999961853027,21.310001373291016,3,70.3499984741211,1.9500000476837158,40,12.635000228881836,18.155000686645508,37,25,18,25,22,24,22,28
34,8.765000343322754,21.584999084472656,7,55.529998779296875,1.9800000190734863,31,17.690000534057617,15.684999465942383,42,11.030000686645508,20.920000076293945,5,70.20999908447266,2.140000104904175,40,12.925000190734863,18.30500030517578,41,11.489999771118164,20.189998626708984,3,80.12000274658203,1.3700000047683716,39,22.60999870300293,13.114999771118164,42,11.274999618530273,20.639999389648438,5,43.369998931884766,1.559999942779541,33,9.389999389648438,21.114999771118164,43,16,20,21,24,22,20,30
37,10.199999809265137,20.514999389648438,6,50.4900016784668,1.5399999618530273,33,28.920000076293945,13.039999961853027,43,10.675000190734863,21.25,4,34.720001220703125,1.309999942779541,38,12.895000457763672,18.075000762939453,39,9.229999542236328,22.275001525878906,4,76.19000244140625,1.4800000190734863,27,7.380000114440918,20.524999618530273,45,11.530000686645508,20.450000762939453,4,23.40999984741211,1.8799999952316284,41,10.369999885559082,20.380001068115234,20,10,0,34,28,24,20,22
41,11.430000305175781,20.369998931884766,3,75.5199966430664,2.2899999618530273,35,24.764999389648438,14.600000381469727,43,11.559999465942383,20.280000686645508,1,12.890000343322754,1.2899999618530273,40,10.494999885559082,20.799999237060547,31,6.329999923706055,25.385000228881836,0,100.0,-1.0,31,6.574999809265137,25.165000915527344,40,11.309999465942383,20.579999923706055,5,39.220001220703125,1.5,38,14.71500015258789,17.91499900817871,15,23,10,19,20,26,26,24
42,11.09000015258789,20.975000381469727,4,76.87000274658203,1.2100000381469727,38,20.75,15.220000267028809,41,10.924999237060547,21.610000610351562,6,56.84000015258789,4.070000171661377,36,9.1850004196167,22.110000610351562,33,7.925000190734863,22.81999969482422,3,81.8499984741211,1.7599999904632568,33,8.225000381469727,22.845001220703125,36,9.395000457763672,21.190000534057617,3,30.350000381469727,1.159999966621399,29,9.420000076293945,19.459999084472656,9,15,0,15,20,30,30,28
44,11.055000305175781,21.494998931884766,2,87.83000183105469,0.8199999928474426,43,18.735000610351562,16.05500030517578,42,11.109999656677246,21.06999969482422,4,38.20000076293945,1.340000033378601,42,14.725000381469727,17.55500030517578,41,10.25,22.329999923706055,0,100.0,-1.0,41,10.049999237060547,22.170000076293945,39,10.270000457763672,22.025001525878906,3,71.5,1.850000023841858,38,10.130000114440918,21.2549991607666,9,34,48,25,26,26,30,20
45,11.824999809265137,20.350000381469727,2,30.299999237060547,0.550000011920929,41,15.809999465942383,17.815000534057617,42,10.1899995803833,21.954999923706055,6,37.040000915527344,1.8600000143051147,36,26.395000457763672,14.654999732971191,42,10.944999694824219,20.19499969482422,8,59.779998779296875,1.9600000381469727,41,16.619998931884766,16.244998931884766,40,9.799999237060547,21.564998626708984,5,44.54999923706055,1.4199999570846558,36,14.254999160766602,18.21500015258789,0,17,21,18,28,22,20,22
44,11.145000457763672,21.739999771118164,0,0.0,-1.0,41,9.994999885559082,22.094999313354492,42,10.795000076293945,21.404998779296875,2,76.31999969482422,2.1500000953674316,41,22.744998931884766,14.425000190734863,42,12.364999771118164,19.494998931884766,4,45.369998931884766,0.8999999761581421,38,26.400001525878906,12.914999961853027,43,10.805000305175781,21.165000915527344,3,26.709999084472656,1.2100000381469727,39,12.704999923706055,17.880001068115234,12,35,4,12,28,28,24,26
38,9.680000305175781,20.825000762939453,2,12.4399995803833,1.9800000190734863,37,12.800000190734863,18.360000610351562,41,10.5649995803833,21.139999389648438,7,52.310001373291016,1.5700000524520874,35,26.229999542236328,13.779999732971191,47,12.15999984741211,20.56999969482422,0,81.16999816894531,-1.0,45,19.510000228881836,15.404999732971191,43,10.835000038146973,20.979999542236328,2,73.5999984741211,1.309999942779541,41,9.954999923706055,21.470001220703125,1,15,17,9,30,30,28,30
39,9.944999694824219,21.59000015258789,1,9.649999618530273,0.8600000143051147,38,10.530000686645508,20.755001068115234,46,11.329999923706055,21.165000915527344,2,74.9000015258789,2.0,39,23.895000457763672,13.704999923706055,46,12.46500015258789,20.360000610351562,4,40.33000183105469,1.159999966621399,43,22.354999542236328,13.75,33,7.510000228881836,23.56999969482422,2,29.8700008392334,0.5899999737739563,27,6.510000228881836,24.255001068115234,25,5,26,6,26,26,26,30
40,10.5,20.924999237060547,4,32.22999954223633,1.5800000429153442,40,21.095001220703125,15.789999008178711,39,11.09000015258789,20.479999542236328,1,94.31999969482422,0.20999999344348907,34,11.569999694824219,19.755001068115234,43,12.049999237060547,19.954999923706055,4,55.84000015258789,1.7000000476837158,37,26.849998474121094,13.710000038146973,33,8.734999656677246,22.739999771118164,2,18.229999542236328,1.3700000047683716,32,8.020000457763672,23.225000381469727,28,24,9,4,22,30,26,20
40,10.940000534057617,20.735000610351562,5,35.29999923706055,1.899999976158142,33,25.90999984741211,13.989999771118164,38,10.370000839233398,21.600000381469727,6,40.849998474121094,2.1700000762939453,36,10.190000534057617,21.470001220703125,46,11.770000457763672,20.424999237060547,1,93.7699966430664,0.3100000023841858,43,21.755001068115234,14.625,37,8.704999923706055,22.65999984741211,1,9.800000190734863,0.8500000238418579,38,8.34000015258789,23.170000076293945,20,19,0,25,24,22,28,20
42,11.530000686645508,20.125,4,71.19999694824219,2.140000104904175,37,11.46500015258789,19.139999389648438,40,11.015000343322754,21.470001220703125,4,26.889999389648438,1.909999966621399,34,8.324999809265137,21.639999389648438,46,12.190000534057617,20.299999237060547,0,100.0,-1.0,42,12.664999961853027,18.415000915527344,30,7.034999847412109,22.224998474121094,8,53.790000915527344,4.989999771118164,18,4.170000076293945,25.05500030517578,0,6,12,22,24,30,26,30
42,10.46500015258789,22.290000915527344,0,100.0,-1.0,43,10.5,22.764999389648438,43,9.274999618530273,22.55500030517578,1,80.72000122070312,2.109999895095825,45,10.450000762939453,21.670000076293945,43,11.96500015258789,20.065000534057617,3,81.5,1.3300000429153442,45,15.879999160766602,17.060001373291016,38,9.944999694824219,21.670000076293945,5,40.720001220703125,1.8200000524520874,41,10.864999771118164,20.205001831054688,26,19,13,21,28,22,22,30
41,10.039999961853027,21.760000228881836,5,34.40999984741211,1.5800000429153442,37,13.030000686645508,17.6200008392334,41,10.295000076293945,21.18000030517578,4,73.61000061035156,1.590000033378601,38,16.959999084472656,16.424999237060547,41,11.094999313354492,20.485000610351562,2,87.01000213623047,1.1200000047683716,36,10.149999618530273,20.584999084472656,44,11.920000076293945,20.025001525878906,4,30.440000534057617,1.4199999570846558,41,20.260000228881836,15.554999351501465,0,18,5,30,20,24,28,22
36,8.725000381469727,21.959999084472656,0,0.0,-1.0,31,7.699999809265137,22.809999465942383,44,12.010000228881836,20.19499969482422,3,86.06999969482422,1.8899999856948853,40,13.719999313354492,17.220001220703125,40,9.635000228881836,22.220001220703125,2,30.530000686645508,0.46000000834465027,39,8.774999618530273,23.110000610351562,46,12.555000305175781,19.600000381469727,5,35.709999084472656,1.899999976158142,41,24.83500099182129,12.65999984741211,25,0,41,11,28,30,30,28
37,9.940000534057617,20.630001068115234,4,72.23999786376953,2.2899999618530273,38,21.7450008392334,14.670000076293945,48,12.934999465942383,20.114999771118164,0,100.0,-1.0,44,11.420000076293945,19.919998168945312,37,10.244999885559082,21.384998321533203,9,38.86000061035156,2.7899999618530273,33,12.020000457763672,18.204999923706055,43,11.34000015258789,20.665000915527344,2,15.760000228881836,1.059999942779541,39,21.385000228881836,14.910000801086426,47,21,21,6,22,24,30,24
43,11.154999732971191,20.71500015258789,9,52.540000915527344,1.7699999809265137,36,27.255001068115234,13.344999313354492,39,10.645000457763672,20.565000534057617,5,76.95999908447266,2.890000104904175,38,10.139999389648438,20.810001373291016,45,12.579999923706055,19.799999237060547,3,79.41000366210938,1.059999942779541,41,21.954999923706055,13.299999237060547,44,12.129999160766602,20.184999465942383,1,16.81999969482422,0.9900000095367432,44,13.139999389648438,18.845001220703125,27,9,19,23,30,26,20,22
42,11.0,20.650001525878906,4,43.150001525878906,1.309999942779541,36,23.700000762939453,13.699999809265137,45,10.994999885559082,21.630001068115234,2,82.69999694824219,0.8299999833106995,44,10.555000305175781,21.790000915527344,46,11.744999885559082,19.834999084472656,3,78.44000244140625,1.0399999618530273,42,13.5,17.415000915527344,42,11.699999809265137,20.110000610351562,4,31.719999313354492,1.3799999952316284,38,13.299999237060547,17.350000381469727,13,0,30,25,26,26,26,24
43,11.21500015258789,20.610000610351562,2,76.66000366210938,1.7999999523162842,39,22.389999389648438,15.085000038146973,42,10.569999694824219,22.119998931884766,0,100.0,-1.0,38,10.495000839233398,22.014999389648438,43,10.694999694824219,20.950000762939453,6,54.15999984741211,1.2799999713897705,38,16.75,16.020000457763672,44,11.434999465942383,20.5049991607666,4,32.29999923706055,1.340000033378601,38,13.219999313354492,16.934999465942383,22,26,1,45,28,20,20,22
